Date,BMY,CL,CVX,DUK,ED,EPD,GIS,GLD,GPC,IWP,IWY,JNJ,KMB,KO,LMT,MCD,O,PEP,PG,PSA,QQQ,QUAL,RPG,SCHG,SCHM,VBK,VGT,VUG,VZ,WEC,XOM
2022-10-13,129432382532.08008,54127599065.55176,285143191432.6133,58542805868.325195,25604851289.78125,41886873697.89551,40636168367.1875,,20033043209.868652,,,391731437510.5625,33825132229.523434,217720434963.91016,98070118218.75,167484441981.88672,29258031910.23633,214986670646.97266,273352496071.88675,44269416667.498055,,,,,,,,,120963162240.74414,23783350159.865234,374826460528.02344
2022-10-14,129158038304.71729,54371511963.50098,276275621791.4531,57764365963.18652,25530043119.55078,41769869864.12842,40063901887.69531,,19770700084.6167,,,390094859675.4219,33420697775.695312,214252172227.46094,94072050392.57812,165047693778.09763,28236161785.247314,209184725944.79492,270690557584.19336,43129157821.78223,,,,,,,,,120896724721.01855,23665440313.72583,364965549159.8594
2022-10-17,130547988780.94629,54988930805.05371,278294155061.97266,59281323368.319336,25876014337.234375,42388312167.97119,39909241635.74219,,20250597835.059082,,,395147132795.6953,33707047466.34375,217018959466.05273,95980492593.75,167301175076.75977,29227537536.91992,212306709698.17578,275581531264.31836,44652046581.23047,,,,,,,,,123555226798.92139,24044425594.998047,370227118428.8906
2022-10-18,131206411668.46875,55583503494.87305,280726624568.66797,60419035547.771484,26493145897.125,42622323992.09473,40352614005.859375,,20556454043.41504,,,393771362738.8125,34090818438.937504,219941677807.0586,104322099421.875,169140624722.86523,29807097896.657955,215170562035.22656,277810584656.66986,45487722303.078125,,,,,,,,,123189684265.14307,24645182214.392334,370889409191.9297
2022-10-19,130109059195.1294,54691663551.63574,289835766894.3672,59407734527.28125,26349773264.648438,42137595011.22803,40280432580.078125,,20344022666.713867,,,390640345502.3672,33931406713.289062,218071131469.95312,106283696636.71877,170199497680.00977,29400385317.810795,213081040880.60938,280385927925.375,44523492449.362305,,,,,,,,,121528121467.74268,24358841256.83423,381891054316.625
2022-10-20,128664200775.64893,53901364888.916016,291492002466.5078,58037137734.887695,26000691013.95703,41769869864.12842,39527717064.453125,,20203247710.75293,,,391636598318.46875,33157955764.617188,214641901000.5703,106095725817.62695,169534337043.21487,29217362537.04712,210745749354.76367,276774463215.51764,44858685106.8125,,,,,,,,,122957064832.68213,23985474339.26758,382406126959.1172
2022-10-21,133548542209.45703,56008399539.31738,298789625636.09766,60245396743.95752,26807815802.499268,42171216672.34132,40474794482.72754,,20921270264.648438,,,400175776354.14844,34426897677.46583,221555010798.0625,108547894842.95654,173456788584.46872,29482249201.21582,212712332768.30273,280239891767.9218,44671991695.40405,,,,,,,,,117473846722.89697,24316653860.321045,389507509379.57025
2022-10-24,133492572836.30566,55259431787.109375,298686133911.0,59008533973.42578,26396528032.88672,41535874666.362305,40017495661.13281,,21784290565.149902,,,405560107001.0547,34203001926.187504,224345164220.59766,109228417075.37842,173301440199.04492,30000286253.816895,218390887572.5957,280094168906.22656,44590827514.06641,,,,,,,,,119534226886.11572,23974348127.296875,392230281492.0
2022-10-25,133090158946.91309,55827225477.90527,301791529612.4414,60039802070.88574,26758081468.070312,41953736594.26758,40368073691.40625,,21924790295.789062,,,404919701745.8125,35274607693.21875,229722923075.44727,109870709518.98193,173579702788.77737,30752706173.792725,219116068885.2207,283320108294.72656,45933107669.83008,,,,,,,,,121062858571.8877,24253436585.875,389581023050.1328
2022-10-26,136574091337.82909,56341302074.89014,305517967657.1133,60419035547.771484,26723789768.585938,42171013989.645996,40399015704.10156,,21877532724.91992,,,408477655819.08594,35487161812.453125,231437521812.98438,110446155817.1997,174177012572.61133,30808641580.59521,220099360591.99023,285312003650.5371,45622413920.40039,,,,,,,,,121062858571.8877,24339105953.96875,394217153781.1172
2022-10-27,136437124310.18262,56187857392.27295,306915427920.1875,60572063601.62891,26935737684.29297,41966125753.44385,41177501890.625,,22350132127.015137,,,408714834035.52344,35795157704.77295,231983148694.19922,112683430240.90576,179946490495.16602,31083166328.263184,219865804110.56445,285528522268.92773,45585680331.31055,,,,,,,,,120235228616.3125,24515950940.90625,395725742059.59375
2022-10-28,140515609116.7881,57269714952.39258,310503815669.6328,62541467099.203125,27568459577.421875,42246751606.69971,42053940173.828125,,22845720592.64209,,,414787150006.125,36674539211.05957,236769754823.23242,115773132980.896,186333664890.66406,31677990365.745117,223983398571.4453,292759821065.7539,47682524705.31445,,,,,,,,,125186892117.44287,25311777447.90625,407316005293.91406
2022-10-31,141082262330.93262,56730200469.9917,312091056758.375,61995888309.416016,27415732203.953125,42944067099.339355,42059116043.94531,,22717995914.547363,,,410345201028.4375,36727653415.283195,233223690765.80273,116205313545.41016,185071183243.88477,31784152907.83081,223184492454.10742,291569040982.1132,47408553801.01758,,,,,,,,,124189878642.70605,25237166306.296875,407720775633.9922
2022-11-01,141501112866.21094,56653377501.11279,300194055986.41406,62368466093.978516,27434433570.19922,42688956836.83984,41394032583.00781,,22895541359.01416,,,408269526777.03125,36695192160.0647,232405339104.54688,115954588514.09912,185268011338.68356,31753531317.567627,222176562745.87695,292023683074.3535,47085628056.50781,,,,,,,,,124189878642.70605,25408497822.75,406863671994.0976
2022-11-02,141045829260.86426,55908138627.82764,294065589198.77344,61796270409.2959,27493654112.4375,42178715564.08448,41146568934.57031,,22361632043.645508,,,401995269767.3125,36081391974.33472,229171013135.3457,115102184191.40625,183516810460.79883,31171643358.87744,219079174949.58594,287823464141.22656,43317413436.88379,,,,,,,,,125319794671.28906,24938731366.171875,398501686168.9961
2022-11-03,142921564623.4131,55616190955.120605,298398243685.9219,62022487581.11914,27655730816.40625,42093682959.46924,40682574593.75,,22614535435.898438,,,402679328702.3281,36007614521.66748,229054117538.5215,115761200168.15186,185268011338.68356,31457478635.46167,218513762247.1172,285853245958.3828,42345528513.783195,,,,,,,,,123458790433.47656,24977419516.109375,403918877133.2774
2022-11-04,143467930903.93066,56230825683.569824,302170945807.59375,62281965591.36621,28064036314.58203,42433842424.78906,41224749404.65234,,22761421615.836914,,,404471956464.90625,36155166852.142334,230924546067.89258,115009081059.26514,186401538195.92578,32660192206.6084,219742908413.85742,293076916477.7344,42507759578.96582,,,,,,,,,125623439857.77734,25253750036.15625,408317909908.5625
2022-11-07,144214614184.5703,56468985808.14258,308111491221.7422,61363826640.208984,27319114339.714844,42518870879.85302,41292546609.77832,,22993890524.277832,,,408010017628.3594,36686339792.69409,231820828127.03125,116670925180.48096,187616499548.10156,32722823255.871094,221500615391.80273,297567634361.0742,42010269078.35449,,,,,,,,,125454780943.625,24902813187.65625,413182411023.9258
2022-11-08,145653266255.49316,56707152304.89258,305333946096.1875,62009187945.26758,27518593776.17578,42552888901.160645,41485468427.75586,,23064141466.570312,,,410038497518.0625,36763070609.34448,232249445315.38672,117981775052.30713,188967252415.40234,32831658434.399414,222115135919.70898,298243474759.8633,43906122824.485344,,,,,,,,,127748686912.79883,25270328952.859375,414491307824.8242
2022-11-09,145289049104.0039,56438259169.461914,293126527735.5703,62183108197.168945,27346998759.02539,41668495039.08545,41892192118.981445,,22784414987.260254,,,406759865715.6875,36541748550.78125,229015135842.8828,115847145212.21924,188553231988.9961,32785016153.5459,219460202062.62305,297524054069.2383,43599839055.438484,,,,,,,,,126905311029.2832,24966366102.78125,395948351784.961
2022-11-10,144560631022.33887,57598365014.53125,300956970349.53516,64611868681.12012,28370134936.380127,42468038739.765625,41495906165.40918,,23272337559.782227,,,411524421770.2656,37707374626.068115,237237386700.6211,117181884703.125,187256757558.83398,33883894510.21582,223331963085.71875,307769955437.9297,46371644278.88672,,,,,,,,,129941366634.63477,26227754774.375,401765775633.5937
2022-11-11,138332376606.4453,57291060394.66113,309522538528.5547,63327621580.390625,27799300729.259277,42519066005.89843,40280951670.57715,,22730766659.200195,,,399212079028.3281,37609985710.69337,238951987427.6211,110756528916.5039,183384637621.58203,33681750845.95459,218845660512.53125,307312162130.03906,45203192984.609375,,,,,,,,,129199200735.90625,25949178916.9375,414309542785.8594
2022-11-14,139115444293.2129,57291060394.66113,309671922363.33203,63513939078.84863,27864806027.710205,42348987567.5,40134947002.45508,,22961958277.78125,,,405486256250.4531,37642452115.6311,236652859226.4082,110321988982.17773,183979296261.35254,33215237126.121094,217223210276.39453,307333970479.9219,44523264409.45996,,,,,,,,,129232978053.8789,25776458804.90625,415519026521.3672
2022-11-15,138915094850.46387,57867277266.49365,312161908652.9883,64631844069.59668,28229878602.995117,42331982628.35937,40380025448.95215,,23173986240.572754,,,406618322524.375,37813605609.375,236263174243.5996,111565984710.7544,180985841732.91016,33557343518.98169,217788622978.86328,306265834638.75,44272116448.76074,,,,,,,,,127175212453.3242,25979817063.046875,418304571815.99615
2022-11-16,138678393444.21387,58397397808.12793,307082327180.4883,65170832926.72266,28746001875.166748,42536070945.03906,41224749404.65234,,22978560892.01367,,,409142203583.6719,38070342287.13989,235834524061.8496,111324809128.78416,184141469794.4336,33090839368.758545,219189835734.3047,308990749728.28125,44578397530.35352,,,,,,,,,127782407311.84375,26300175929.890625,413833089017.3437
2022-11-17,140517744400.63477,57844235473.57178,307952223210.65625,64219505050.52637,28579202291.274902,41855765490.58594,41594961623.92871,,22914698552.96631,,,412444452513.7969,38029026089.691154,236574912331.82812,112884008666.38184,184715788290.16113,33386289126.350098,221279314844.55078,307094151447.0703,44315005528.76758,,,,,,,,,128726944392.49414,25912959916.15625,414382845782.55853
2022-11-18,141045829260.86426,58743113912.4375,306112114137.03906,65073347155.84277,29435227534.900146,42485047828.47656,42251989500.42383,,23078193808.97461,,,415605078465.0156,38775622085.4187,238250564356.58398,113851030374.75586,184722560887.57324,33536596603.739502,222877190145.7832,310800078202.03125,44947452164.850586,,,,,,,,,130042527831.76953,26659538208.40625,410790998944.2969
2022-11-21,143795731206.66504,59096533979.0376,303184627649.46094,65241428299.64453,29630357246.62793,42025839779.41406,42747349232.37109,,23283835322.466797,,,417741710438.0469,39392375635.131836,241913557004.23242,114834767618.4082,185499654973.14453,33847613724.97046,227166830173.1797,314745896805.7031,45564607187.0957,,,,,,,,,130278660069.11328,26946472111.671875,406722698337.51953
2022-11-22,143613614520.26367,58673982161.49463,310963267869.2969,65671698167.42969,29967096986.68701,42280963661.36719,42846413850.81836,,23500976752.589355,,,419759498790.1875,39832063813.415535,242965683362.43945,114490923459.22852,185661817330.32227,33847613724.97046,227191426130.26953,317449112769.1406,45841780453.31445,,,,,,,,,132235207553.60547,27057901492.015625,418487782177.6563
2022-11-23,144123531509.3994,59104206080.441895,308203104258.8711,66249909287.34082,30423435675.250732,42127890162.109375,43164496921.3584,,23492035723.570312,,,420210538057.65625,39542868455.29175,244056774919.5879,114865807327.69775,184654991376.09863,33443307257.227295,227486409437.86328,319258441242.8906,45500285660.62891,,,,,,,,,131290662341.6797,27319756444.640625,416398693901.81647
2022-11-25,144305664417.11426,58981280409.1875,307299808564.28125,66975997033.12109,30684647359.476562,42093876134.25781,43263570699.7334,,23770484913.020508,,,420756444774.09375,39846812609.31397,244290566113.23633,115436478901.2451,185823990863.4033,33614356865.05371,226294115162.38672,319847084650.0781,45728466638.57617,,,,,,,,,131628012695.08594,27484123324.0,414932665387.8906
2022-11-28,144123531509.3994,58681654262.898926,298366844076.6211,66296957202.31738,30382518891.8042,41583644968.63281,43242708964.31836,,23403898415.348145,,,420970115950.15625,39339253706.329346,244329564305.57227,115376774848.20557,184391463575.80566,32002308153.28125,226023748834.06836,319585493675.27344,44187883574.85547,,,,,,,,,128996829553.98438,27172117689.828125,402471061688.84766
2022-11-29,143923230730.59082,58366652052.91553,302833311567.9492,65846512192.1709,30306988128.581055,42059862106.40625,43195782654.53516,,23061586886.850586,,,418026592041.53125,39294994444.33594,243472280438.76953,115589278088.56201,183398126936.88965,32292595106.088135,224425873532.83594,317143905094.5703,44501829275.545906,,,,,,,,,129334139251.01367,27016113669.453125,405146731038.5742
2022-11-30,146199600093.3838,59526777014.5166,306647393917.90625,67184410836.302734,30854592930.423584,42195918217.8125,44478516034.637695,,23416677775.78418,,,422560681631.5625,40023880555.603035,249633615403.81055,116571951616.33302,185368785145.2637,32822378304.760986,228014928204.69727,325166246769.4922,45628923338.6543,,,,,,,,,131493090442.5293,27617835211.203125,408078756646.3672
2022-12-01,147292267769.16504,59734191383.87695,305275676781.3008,67439884304.68945,30794794809.86621,42195918217.8125,44541082921.02734,,23733068720.515137,,,424317404976.9531,40310122549.74366,250340020477.42188,116211559877.01416,185783321751.22073,32687061621.987305,229919601281.80078,325362412694.64844,45249137699.92969,,,,,,,,,129300402589.41797,27102471318.890625,406099638575.60547
2022-12-02,147747551374.51172,60056897556.15088,302833311567.9492,66908756350.44043,30637438601.919678,42263950423.08594,45114668435.82617,,24038556391.60254,,,424649839986.3125,40702595527.191154,252537726983.8457,119224427139.77052,185783321751.22073,32733900079.853027,229659830134.99805,328327183224.96094,45298135363.109375,,,,,,,,,128794401453.13477,26759822725.453125,402654397730.7422
2022-12-05,146964467466.43066,59250192661.1499,295355740407.97266,66646555876.228516,30643735990.809814,41617654846.91406,44999949500.88086,,23735634069.963867,,,424412432001.1094,40478327829.22363,249084225894.77344,117888567947.93701,184553368887.20703,32390427625.114746,226481317724.68164,322789268438.60156,44325712345.9082,,,,,,,,,125049981660.85352,26255606103.015625,391622155337.24615
2022-12-06,146319585756.2627,59319330784.27002,287744334550.27734,67574359794.93652,30703525989.19751,41192464975.27344,44520230345.54004,,23445557881.081055,,,418050249063.0781,40136010542.29736,248966488966.38867,116286051980.16357,184675644445.43454,32635014903.687748,227790275394.2871,326495764422.0625,44255274173.90625,,,,,,,,,126265446353.38281,26581538604.796875,380736644617.3828
2022-12-07,145562248465.57617,59580545446.11914,288597501243.23047,66949089009.82031,30398248827.08008,40580200025.234375,45479668656.22168,,23471228607.134766,,,420590327003.90625,40339625291.25976,249358912400.94336,115613311669.18945,183703899651.7334,33082580795.025146,225318727797.3828,325279051756.3242,45454340945.30859,,,,,,,,,123525245715.66016,26350326611.4375,379893738705.4883
2022-12-08,145471182011.71875,60033836646.697266,290303775619.1289,67534021260.44238,30712963950.363037,40580200025.234375,45651747058.63965,,23826771824.686523,,,420661497537.53125,40702724270.17211,250418495266.31445,116617603422.72948,185776571505.61523,33337582202.063232,227297588167.28125,327617366053.9336,46351730243.99414,,,,,,,,,123292604164.8916,26648400564.84375,382715825528.2617
2022-12-09,143558997357.7881,59757245921.15332,281036283397.1797,67466786452.87598,30379372904.749023,40614214053.08594,44760087633.228516,,23394212121.08203,,,417195604252.625,40536063906.46362,247789152675.93555,116185126937.25586,184859152777.9541,33540539283.204346,226456595634.47852,326751255421.6172,45573782155.39844,,,,,,,,,124289585597.54445,26667898660.8125,379490587933.6719
2022-12-12,143668280346.6797,60394935186.87891,283963740379.7539,68791248710.7002,30952145603.03296,41090435340.42969,45281530259.399414,,23363406388.239258,,,422180892685.3125,41059877898.22388,251046409054.33594,116843455097.71729,187971384806.88477,33655025316.645264,227532574157.32422,330107077054.14844,46158787164.22656,,,,,,,,,126117386225.82812,27264048974.203125,388836672882.7344
2022-12-13,140863712574.4629,60502491166.61572,290287016776.91016,69315643784.00977,31002508469.814697,41515616912.92969,45349322884.56152,,22853832352.527832,,,425433194581.75,41283095053.466805,251124916836.62305,115377862557.67822,186381310810.18066,33805952426.30493,227408879617.5664,329609171012.8594,46544178832.20703,,,,,,,,,125818313424.43896,27573267790.90625,393088278111.34766
2022-12-14,140481295109.25293,60955763250.66211,288279643836.14844,69450113399.1426,30980475730.868896,41396553291.95312,45537032703.6582,,22986041545.779785,,,426738878659.6719,41399159425.65918,251124916836.62305,116571951616.33302,186551184540.6494,33649826625.821777,226778087918.04688,330908246564.4492,46275944038.33008,,,,,,,,,124455771866.12941,27222261151.640625,390192825451.7578
2022-12-15,136584124546.50879,59834081634.38672,286121706860.4531,68918973694.66504,30520999177.419678,41090435340.42969,45338885146.9082,,22944967953.304688,,,421350064471.59375,40601545161.43799,247671432244.24805,115034274330.13916,184648498176.26953,33639417282.161865,222931721695.0918,327162705882.3164,46064742395.396484,,,,,,,,,125519168528.36084,26893541832.390625,386454341200.039
2022-12-16,133834190158.08105,59741888973.990234,282240766171.64453,67460059447.05078,29951358929.241455,40478153792.109375,45328451989.21875,,22694668681.524902,,,417029446588.6406,40274156910.58349,246258605600.32812,115755065806.64062,180836341674.19434,33035739944.756836,223043034167.5625,325712125151.8594,44162390385.24805,,,,,,,,,123359075468.11719,26500754590.296875,383742130322.16797
2022-12-19,133233247268.37158,59910904603.265625,284181221763.5469,67386097633.65918,29850652147.407227,39933904449.06249,45427525767.59375,,22574017561.43994,,,416578407321.1719,40375351468.47534,246611799888.78513,115755065806.64062,180639288146.8506,33066960798.528812,224279811387.65625,325625488777.5,43847904506.2832,,,,,,,,,123059986645.68604,26252821692.125,385464703614.5117
2022-12-20,132304439190.67383,59688114170.21045,288848382291.4453,67372655372.237305,29768826702.683838,39780830949.804695,43346999321.538086,,22543211828.597168,,,417029446588.6406,40292008412.323,246415588171.5078,116802586013.85498,181604215639.52637,32843185030.06787,224143755802.79688,325755371021.53125,43513383656.99121,,,,,,,,,122927076081.31885,26277895829.609375,391035794203.76953
2022-12-21,133542822925.41504,60686870115.231445,292244319726.04297,68522315355.54883,30124450487.243652,40052951471.75781,44509806347.77832,,22842280741.198242,,,421800984057.6719,40762252449.70703,250379249623.51953,117162977753.17383,182222578370.23926,33431251940.586914,225714554529.04492,328743205015.5586,43730753007.08788,,,,,,,,,125552428211.53662,26436681854.296875,396057033767.6367
2022-12-22,134453373914.79492,60909673292.64111,287861469415.78516,68542478747.68164,29948215649.57617,40172010943.16406,43619581794.25,,22461064643.646973,,,420258051569.7344,40905105661.376945,248574049035.13672,115156801603.08838,180598473747.92477,33020134302.676025,223970575038.26172,329500875544.91016,43163423383.88574,,,,,,,,,127313789578.67871,26353106209.171875,388066944287.3047
2022-12-23,132741538703.61328,61040290181.83154,296760916219.0078,69241687845.73242,30165367270.690186,40733269374.921875,43742499891.125,,22663867256.57373,,,421326287768.65625,40818809241.241455,250457773902.5039,116115465543.82323,181821642838.62302,33519727773.092285,225417679224.75195,330431963457.9961,43659831093.34766,,,,,,,,,127646057979.07567,26598257103.03125,398329458085.37115
2022-12-27,132231637935.79102,61416745669.17627,300491381387.89453,69698865736.81836,30385664878.859375,40971371719.45313,44013940835.375,,22756280147.21045,,,421207444147.7656,41184879608.154305,251988287984.7168,116646435721.61865,181325555666.13773,33363601972.609135,226419470454.80273,333311429666.5664,43633625728.40332,,,,,,,,,130437588367.35742,26745900671.0,403863850046.19147
2022-12-28,131102545300.59814,60556272342.572754,296058372570.9961,69181185919.10547,30203129944.911865,40410121586.83594,43409593150.875,,22486731061.809082,,,419379590162.5469,40631302814.0564,251001350110.13672,116098646036.31592,180149973571.77734,32905638699.624752,224786908547.41797,329002933344.8672,42855115961.90038,,,,,,,,,128975363885.77246,26484038498.640625,397229818874.70703
2022-12-29,131302854190.06348,60978830532.29297,298299926727.7617,69813160209.58984,30366783541.748535,41192464975.27344,43214984451.625,,22493151974.24121,,,421516182241.78125,40845592930.99976,252501765875.76172,117018824256.5918,180707204111.32812,33321971775.177246,225071317695.68164,330366950018.47266,43562709189.57129,,,,,,,,,130470840040.0122,26578754193.90625,400235304579.4922
2022-12-30,131029646717.83447,60533217805.29639,300257141161.8828,69241687845.73242,29995418992.35327,41022398985.58594,42943548005.75,,22271095239.80127,,,419355853353.40625,40402135158.23364,251159292105.9961,116884284192.26073,179076338067.50488,33138584547.20508,223438776810.48242,328136895030.0586,43194269982.063484,,,,,,,,,130936083088.94432,26119109804.921875,404266969397.9492
2023-01-03,131594205201.41602,60794438839.322754,291056595793.7969,69719040879.1797,30137042557.634033,41209482363.125,42620897560.5,,21796178192.024414,,,423011800686.625,40806897940.64331,248553348759.4336,114731555186.4624,179619945180.90823,33331893068.70923,221892805285.36523,328158554123.64844,42267751368.37109,,,,,,,,,133328857752.56152,26230536778.6875,390376067233.4766
2023-01-04,132249813917.5415,61186270390.362305,287961845439.0742,70465315517.5498,30398248827.08008,41396553291.95312,42964033605.5,,22550486191.54492,,,427617180491.6719,40717606958.77075,248434892262.53906,116632041336.0498,179660759579.83398,33755077985.273438,222891043353.0293,329587548078.02344,43813485329.956055,,,,,,,,,136685346155.13477,26403254484.140625,391512185132.16797
2023-01-05,132011206506.958,60341141266.56738,293147615420.6328,69423223001.18457,29989127018.24292,41889783668.00781,43230355399.0,,21637016674.967285,,,424459825831.7969,40339625291.25976,245592002727.14844,114621040704.89502,178145396496.8262,33117696480.210205,219035785158.6172,325495534215.96094,41819156154.83008,,,,,,,,,138579594055.08105,25743031434.75,400271971787.87115
2023-01-06,133993580784.30177,61447491424.38867,295355740407.97266,70714061980.11134,30788505543.145752,42519066005.89843,44024179136.875,,21928383077.384766,,,427902181776.5469,41205702497.89428,250330129822.77344,113700846488.8916,183112750245.60547,33478176524.9458,223983041194.29102,333246416227.04297,42665494575.40234,,,,,,,,,140207988784.20898,26400462853.515625,405110000990.0781
2023-01-09,130340905968.9331,60487127847.27539,293047239397.34375,70720788985.93652,30753886148.589355,43063315348.94531,43642788910.875,,21873194678.07715,,,416815735518.78125,40780103951.44653,247210891587.1875,110277120966.43066,181604215639.52637,33802083911.320312,221793832835.81055,329176206093.58594,43351512921.545906,,,,,,,,,139644240358.5879,26899110654.171875,397559729489.94147
2023-01-10,131515621048.27881,60164440791.5332,294485932892.8164,70882148999.02734,30870325573.089355,43148344194.21875,43318100701.75,,21788473527.89502,,,415818709747.28125,40434864198.85254,245315654026.95312,111069981193.35938,182732188385.7422,33509521783.652344,219963389095.87305,328851464324.7539,43346887813.03712,,,,,,,,,141602027711.0752,26943687700.78125,403497272222.5781
2023-01-11,132047915339.35547,59257864762.5542,293080668566.76953,71036782006.29297,31033981877.315918,43437477954.45313,43266562819.375,,21712740793.53955,,,415154039197.5469,40568798096.80176,244841861234.41406,111240567629.6997,182664261245.3613,34481272651.606926,220210757153.20312,326188372099.5586,45272357303.36719,,,,,,,,,139002902026.59863,27355975445.421875,408188664011.3281
2023-01-12,131423824635.31494,59035048840.79004,296225665943.14453,70646833047.65918,30694088028.031982,43641566271.13281,42534717692.25,,21685792777.625977,,,413064960630.3906,40547964907.62329,241683054512.26562,110937848486.02295,181223642603.75977,34768609772.02295,217403223251.23242,324348108478.2539,45643870958.36719,,,,,,,,,141129487077.51562,26982688705.875,414969238336.0937
2023-01-13,133094181947.93701,59811033469.2876,297028585614.4453,70579598240.09277,30366783541.748535,43794643919.96094,42524407416.75,,21764088707.484375,,,411711802934.1875,40723567758.78906,242551752087.01172,108076348792.96875,182718632015.01465,36405630289.14258,216735390460.7793,326664655206.0117,44840709175.390625,,,,,,,,,141298252733.86133,26673467482.59375,414712693557.6758
2023-01-17,132727053070.67871,60102974769.81738,301929986368.35547,70068651303.31934,30052068418.465576,43454491192.734375,42189404433.75,,21633163265.929688,,,409171724993.3594,40732494797.08862,243538823171.0547,107434856135.74219,186265763145.75198,36790641617.44995,217749563758.1172,325712125151.8594,44953243628.43945,,,,,,,,,137888974997.92383,26475685265.96875,413906329173.9258
2023-01-18,132415003663.33008,58635551560.52344,296476487981.35156,68744177295.2666,29375429414.342773,42757168350.42969,40411336245.875,,21332808447.685547,,,402999476422.25,39536050227.02026,236155333619.98047,106019698124.63379,180781970904.54102,36323123723.83447,212258190493.9336,316986873199.2656,44056020951.9082,,,,,,,,,134918561665.27832,25776458804.90625,405403181556.81647
2023-01-19,135370234995.11719,57775071861.742676,299437551163.375,68555944509.56055,29104779768.951416,43352436660.46875,39916559979.625,,20712851151.521484,,,402453450024.4219,39333668835.81543,235799914336.73828,105548807899.4751,179110312813.59863,35921620149.67456,209797018121.0332,310283184860.0625,44328886229.202156,,,,,,,,,135222368684.57617,25573102953.34375,408005422229.6094
2023-01-20,136104444085.69336,58323996698.430176,302615830184.15625,68455086423.09668,29517058394.40332,43777626532.109375,39921715117.375,,20760339194.59131,,,400577962845.7344,40217605268.76831,237221392299.47266,106502633132.6294,182507966237.42676,36510124836.47461,210106191403.8711,311481341329.5,44567838523.188484,,,,,,,,,135019846692.75293,25929678414.390625,415445754944.7266
2023-01-23,134470803716.12549,58370373404.427246,302214414606.0117,67897056320.66113,29441527631.180176,44389908080.42969,39890793287.625,,20883564279.908203,,,399557280052.6875,39949752922.027596,237813608393.8672,106022113479.49219,182990463511.4746,36812647230.1582,209166205399.32812,305929022651.1328,44837615915.719734,,,,,,,,,133770910343.20996,25860034450.03125,413283300832.0703
2023-01-24,132782140651.24512,58710545714.532715,302498783833.66016,68152553289.50488,29598883839.12671,44781083924.21875,39689787899.125,,21235260550.259766,,,399557280052.6875,40068796406.799324,239077127763.22266,107932171302.79541,183173893612.6709,36906142749.13989,211107982633.92188,307599096284.15625,45293932184.89453,,,,,,,,,136437532677.59961,25873961317.640625,417131661028.69147
2023-01-25,134305613970.33691,58579119558.83203,299571326851.08594,68186153067.94531,29724766639.57202,44525968341.40625,40133021784.625,,21367465435.620117,,,402405976406.1406,39303908608.33741,240577526931.32812,109116678920.6543,185511467902.9541,37021648918.16821,212641614136.12305,307382210617.0664,45059618436.6875,,,,,,,,,136133757700.38574,25834957905.96875,414932665387.8906
2023-01-26,133975258810.72998,58393568129.60303,314141694415.09766,68132378147.143555,29860092815.962646,44764074835.50781,39581561495.0,,21562569846.254883,,,400934134664.2344,38772086620.33082,240103700943.75,107070658325.19531,186680299751.70898,37384657152.43652,210526656136.99414,306145908318.22266,45845833134.09961,,,,,,,,,135931219687.52051,25868387682.703125,431609050006.875
2023-01-27,132984006786.80421,55347482612.83008,300190223813.02344,68293738160.234375,29869541606.687744,45121232501.875,40143327561.75,,21299443827.231445,,,399367345685.7656,38370285701.75171,238840231366.95312,107021723327.63672,185144574172.85156,37566170084.91284,209784636053.7461,304887899453.8594,46143350427.86719,,,,,,,,,137180140016.02148,25843318358.375,423729056411.85547
2023-01-30,132213137527.771,56344811190.14795,291407823360.2969,68334070819.61426,29913593547.629883,44341486744.45313,40308246986.0,,21385435805.436035,,,384577757733.0781,38391119384.765625,239432464058.8672,107799933976.58984,184077700090.0879,37274651756.91797,209611434267.0254,305842196389.0547,46077083184.63086,,,,,,,,,138564101707.4746,25801532942.390625,416215420700.039
2023-01-31,133351135664.0625,57620450980.86621,291106783805.4414,68878646910.39941,29995418992.35327,44358819499.64844,40385556058.75,,21540750375.29297,,,387948703781.4219,38694692230.2246,242117444793.4375,108424845977.05762,181706173405.51755,37445243739.78882,211516128366.31445,308813692017.48047,46917240460.76953,,,,,,,,,140319351047.09668,26183175321.1875,425195116345.83984
2023-02-01,130744711235.96191,57976101309.50244,286656986641.3203,68939148837.02637,30039479055.465088,44497440045.50781,40194860945.75,,21637016674.967285,,,391509544302.8906,38694692230.2246,242156897097.36328,108188450062.40723,180938265912.4756,37483887681.1626,212183940134.58203,310570555914.96094,47163905748.02734,,,,,,,,,140724395030.74316,26436681854.296875,420540297505.29297
2023-02-02,133571380547.79053,57001948340.82861,282725798930.8594,68602992424.53711,29948215649.57617,44722695320.35156,39117716055.25,,21916831466.055176,,,392981425938.59375,38745291996.0022,238011019291.17188,107004172130.61525,178858922044.31152,37461806508.37866,210217461831.9707,308358214117.78125,48014866589.6543,,,,,,,,,141196967706.38672,26442250676.078125,403792541018.625
2023-02-03,136655109014.28223,57434899551.63721,283461889768.3125,67621419460.1416,29246400626.842285,44722695320.35156,38901254250.25,,21601075935.33545,,,390773663325.7344,39066737365.72266,236234254825.35156,107446524343.59082,179552040392.33398,37312749147.07764,209166205399.32812,309312547050.59766,47553925211.9707,,,,,,,,,140116813034.23145,26063395114.75,406589822119.87506
