Date,BMY,CL,CVX,DUK,ED,EPD,GIS,GLD,GPC,IWP,IWY,JNJ,KMB,KO,LMT,MCD,O,PEP,PG,PSA,QQQ,QUAL,RPG,SCHG,SCHM,SPY,VBK,VGT,VUG,VZ,WEC,XOM
2008-12-29,12.416303634643555,22.532014846801758,36.32258987426758,20.581892013549805,19.339946746826172,3.3465538024902344,16.623842239379883,86.3499984741211,21.316003799438477,13.052631378173828,,35.380828857421875,27.623065948486328,13.209860801696777,47.90487289428711,37.89766311645508,9.430274963378906,32.7775764465332,36.67823028564453,38.979530334472656,25.00110626220703,,3.9590649604797363,,,63.918827056884766,35.3903923034668,28.37474822998047,31.869239807128906,12.895465850830078,11.94866943359375,41.77460861206055
2008-12-30,12.547983169555664,22.742647171020508,37.2515869140625,20.98931312561035,19.451040267944336,3.348226547241211,16.909883499145508,85.9000015258789,22.41143035888672,13.4468355178833,,36.00143814086914,28.043453216552734,13.36453628540039,50.13535690307617,38.751277923583984,9.612643241882324,33.26858139038086,37.238765716552734,40.749107360839844,25.52033805847168,,4.027827262878418,,,65.43388366699219,36.50328826904297,29.07375717163086,32.65674591064453,12.930485725402832,11.899917602539062,42.079811096191406
2008-12-31,12.756473541259766,22.916521072387695,37.55109405517578,21.087648391723633,19.658069610595703,3.4704365730285645,17.204410552978516,86.5199966430664,22.662843704223633,13.700882911682129,,36.40300750732422,28.064735412597656,13.465675354003906,50.01045608520508,39.03371810913086,9.7730712890625,33.20191955566406,37.66526412963867,43.153770446777344,25.73668098449707,,4.172578811645508,,,66.36790466308594,37.482643127441406,29.384431838989258,33.10076141357422,13.191200256347656,12.037556648254395,42.743736267089844
2009-01-02,13.10213565826416,23.17730712890625,38.84561538696289,21.635574340820312,19.824708938598633,3.7583842277526855,17.09395980834961,86.2300033569336,23.57270622253418,14.309713363647461,,36.90193557739258,28.548986434936523,13.653066635131836,50.88479995727539,40.012847900390625,9.376235961914062,33.92936706542969,38.262359619140625,41.02593994140625,26.853031158447266,,4.355332851409912,,,68.36833190917969,38.64005661010742,30.56669807434082,34.114479064941406,13.479146957397461,12.19813346862793,43.71284866333008
2009-01-05,12.745502471923828,22.746000289916992,38.91670608520508,22.1553897857666,19.930749893188477,3.91575026512146,17.218568801879883,84.4800033569336,23.12376594543457,14.37541675567627,,36.536861419677734,28.192447662353516,13.516233444213867,49.873634338378906,39.89359664916992,9.055394172668457,33.70507049560547,37.9881706237793,39.13151550292969,26.844375610351562,,4.380667209625244,,,68.28744506835938,38.5688362121582,30.549448013305664,34.198265075683594,12.638648986816406,12.07769775390625,43.7075309753418
2009-01-06,12.262675285339355,22.23443603515625,39.26698684692383,21.551273345947266,19.75905990600586,3.7985618114471436,16.856075286865234,85.12999725341797,22.74664878845215,14.594414710998535,,36.31782913208008,28.070058822631836,13.299101829528809,50.02234649658203,39.002323150634766,9.549324989318848,33.76569366455078,37.87849044799805,40.21171188354492,27.11264991760254,,4.3951416015625,,,68.743408203125,39.26328659057617,31.507354736328125,34.53337478637695,12.436309814453125,12.026082038879395,42.995384216308594
2009-01-07,12.169408798217773,22.040515899658203,37.5460205078125,21.60747528076172,19.718666076660156,3.6361749172210693,16.66349983215332,82.75,22.010393142700195,14.112607955932617,,35.97710037231445,27.468753814697266,13.36453628540039,48.67215347290039,38.43744659423828,9.144046783447266,32.66845703125,37.214385986328125,37.59535217285156,26.342451095581055,,4.248575687408447,,,66.68417358398438,38.016841888427734,30.428632736206055,33.662086486816406,12.59422492980957,12.094902992248535,41.897743225097656
2009-01-08,12.350461959838867,21.91345977783203,37.68817901611328,21.64961814880371,19.925703048706055,3.7115097045898438,16.69202423095703,84.45999908447266,22.36953353881836,14.217732429504395,,35.910160064697266,27.223968505859375,13.456747055053711,48.06547927856445,37.98552703857422,9.008953094482422,32.280479431152344,36.80617904663086,36.721412658691406,26.6193790435791,,4.2431488037109375,,,66.95629119873047,38.38187026977539,30.687532424926758,33.76261901855469,12.787681579589844,12.378779411315918,42.347511291503906
2009-01-09,12.262675285339355,21.69947624206543,36.967308044433594,21.452922821044922,20.026702880859375,3.691420793533325,16.583620071411133,83.91999816894531,22.53114891052246,13.90236759185791,,35.92841720581055,26.846158981323242,13.266379356384277,48.03572082519531,37.70308303833008,8.565679550170898,31.86825942993164,36.47108840942383,35.614078521728516,26.022260665893555,,4.2250542640686035,,,65.52213287353516,37.019676208496094,29.97124481201172,33.05051040649414,12.696873664855957,12.266955375671387,41.53364562988281
2009-01-12,12.152941703796387,21.9301815032959,35.95201110839844,21.593427658081055,20.34482765197754,3.6411962509155273,17.080015182495117,80.76000213623047,21.89065170288086,13.490640640258789,,35.49641799926758,26.90468406677246,13.00759506225586,47.38145065307617,37.75958251953125,8.236396789550781,31.15294075012207,36.519813537597656,34.5990104675293,25.546289443969727,,4.100203037261963,,,63.94822311401367,36.004695892333984,29.47072410583496,32.39704132080078,12.550798416137695,12.335774421691895,40.98217010498047
2009-01-13,12.076128959655762,21.549015045166016,36.45966339111328,21.298397064208984,19.986295700073242,3.70648455619812,16.954484939575195,80.87999725341797,21.794885635375977,13.512541770935059,,35.80065155029297,27.793344497680664,13.093853950500488,47.73237228393555,37.232357025146484,8.498136520385742,31.66215705871582,36.23347091674805,35.18525695800781,25.554946899414062,,4.073060035705566,,,64.06591796875,36.28960037231445,29.462100982666016,32.48082733154297,12.436310768127441,12.132185935974121,41.72106170654297
2009-01-14,12.18586540222168,21.0040225982666,35.37834930419922,21.059553146362305,19.89539909362793,3.6177589893341064,16.760488510131836,79.79000091552734,21.788894653320312,13.052631378173828,,35.2591438293457,27.330398559570312,12.677424430847168,46.86991500854492,35.98333740234375,8.084413528442383,30.97715187072754,35.25254440307617,34.159339904785156,24.776100158691406,,3.928305149078369,,,62.05073547363281,34.84727478027344,28.44377326965332,31.525739669799805,12.065191268920898,11.897056579589844,40.21114730834961
